,sentence,sentiment
5732,데이터 사이언스 학과와 교집합이 큰 건 맞아요,Negative
6508,데이터 사이언스가 끌리긴 하는데 이미 취업시장은 포화 상태인 거 같기도 하고 년 안에 실력을 갈고닦아서 취업시장에서 쓸만한 놈으로 다듬어질 수 있을지 생각이 많네요ㅎㅎ,Negative
8728,데이터 사이언스 학과랑은 얼마나 다른가요 많이 비슷한 거 같긴 한데,Negative
784,페임랩 대회를 하는데 산업공학 관련해서 어떤 주제로 과학적이게 발표하면 도움이 될까요 산업공학이 방대한 편이라 주제 잡는데 어렵네요ㅠㅠ,Negative
1977,제가 작년에 이런에 관한 학술대회에 참석해서라는 주제로 발표를 들었습니다,Negative
2329,어떤 주제를 하는 것이 좋을까요,Negative
4354,일단 글을 많이 읽어왔고 각 글에 해당하는 주제를 더 빠르게 찾는 연습이 되어있으며 어디에 집중해야 할지를 잘 알고 있고 대충 글의 유형이 몇 가지인지를 인지하고 있고 각 유형에 대한 대처방안도 미리 마련되어 있다 등등 아마 세세하게 파보면 몇십 쪽짜리 책으로 나올 수도 있을 겁니다 문제지 때려치우고 그런 거나 써볼까,Negative
4824,인원은 세명인데 혹시 어떤 주제로 하는 게 괜찮을지 추천해주실 수 있을까요 ㅜㅜㅜ 고이라 너무 거창한 건 하지 않기로 했습니다,Negative
8412,제가 주제를 바로 정해드리는 건 도움이 되는 행동은 아닌 것 같고요 ᄒᄒ,Negative
156,제가 생각하기에 공학수학 또는 미적분학이라는 이름으로도 불림 와 통계학 입문 정도만 하고 가면 좋겠네요,Negative
4115,씨발 나 어떡하냐 충북대 라인에서 통계학과는 링 백수로 가는 지름길인데,Negative
834,전략팀 같은 경우는 잘 모르겠네요,Negative
1243,그래서 합격 컷을 찾아보고 본인의 성적에 따라 어떻게 전략적으로 접근할지 살펴보면 좋겠네요,Negative
1854,타락과 대학원 희망 취준생 전략 기획 및 장교 출신,Negative
2601,합격전략 후기 모음 모듈형 완벽 대비하는 방법 대기업 재직자가 취진 생에게 드리는 조언 기업별 인적성 교재 총정리 초면 끝나는 독취사 초고속 등업 위의 글들은 독취사 스텝 회원님들이 써주신 소중한 자료입니다,Negative
2923,이렇다 보니 산업공학 출신자들은 수리적 접근과 프로그래밍에 강한 면을 보이는 반면 기업의 회계 처리 법률적 부분 특히 재무회계 쪽 전략 개념 마케팅 개념 등에는 부족할 수 있습니다,Negative
5748,제 몸과 마음이 공부하는 방법 전략을 모두 잊은 채로 오로지 공부하고 있음에 그 절대적 시간에만 초점을 맞추었습니다,Negative
6555,직무는 나 작전과 장교 출신이어서 기획전략 쪽으로 취업을 하고 싶습니다,Negative
6556,유전공학 관련 중소기업 취업 후 파트타임 대학원 학위 취득하는 것 대학원 풀타임 학위 취득 후 취업 중점 연봉 목표 대기업 기획전략 기획전략이 경력직 위주로 뽑던데 신입으로 들어가는 방법은 없나요 제약 바이오 있다면 최소 스펙 가르쳐 주시면 감사하겠습니다,Negative
2123,산업공학과에서 복 전하는 게 낫나요 수학과에서 복 전하는 게 낫나요 친구랑 의견이 달라서ㅜㅜ다른 분들 의견도 궁금하네요,Negative
2171,고려대학교 필기 서류면접 반영 공인영어점수 충족과 수학과 화학 필기고사 학습하며 화학 전공 관련 지식 학습하시면 합격하시는데 도움 되실 것 같습니다,Negative
251,혹시 하나만 더 여쭤봐도 될까요 비전공자가 쪽으로 눈 돌릴 경우 프로그래밍 외에 어느 쪽으로 많이 가나요,Negative
265,구체적으로 신호 및 시스템 비주얼 프로그래밍을 강의하고 있습니다,Negative
2893,무엇보다도 모든 코딩 혹은 프로그래밍 등에 대해 통달할 필요는 없고 본인이 필요한 수준 정도면 되기 때문이에요,Negative
4663,다른 전공에 비해 실력을 체크할 수 있는 방법도 많고 실제 컴공이라고 해도 프로그래밍 이상하게 하는 사람이 진짜 많습니다,Negative
4961,우선 독학은 하면서 학교 수업을 듣지 않으려고 해봤던 첫 번째 이유는 산공 전공과 프로그래밍 둘 다 듣다가 학점 낮아질까 봐이고요 말씀하신 대로 가장 무엇을 먼저 할지 정하는 게 어렵네요 ㅠㅠ,Negative
4962,프로그래밍이 맞는지 안 맞는지는 공부를 본격적으로 시작해보아야 아는 거겠죠,Negative
5029,과목 선택을 할 때는 코딩의 중요성을 잘 몰라서 프로그래밍과 기계일반을 고민하다가 기계일반을 선택했습니다,Negative
5371,계열과 빅데이터는 많이 달라요 빅데이터는 통계수학을 주로 공부하셔야 되고는 프로그래밍 쪽을 공부하셔야 될 것 같아요,Negative
5422,이런 제가 쪽을 준비해도 될까요 학교에서 연계전공으로 프로그래밍 쪽을 신청할 수 있는 것으로 알고 있습니다,Negative
6231,공학 일반 정보 과목 선택했고 나머지 한 과목을 프로그래밍과 기계일반 중 고민하다가 정보 과목에서 프로그래밍을 배운다고 들어서 기계일반 과목을 선택했습니다,Negative
6232,수업을 듣다 보니 프로그래밍 대신 기계일반과목을 선택한 것이 잘한 건가 의심이 들곤 합니다,Negative
6233,기계일반과목이 산업공학과에 진학하는데 도움이 될까요 프로그래밍 과목 선택 안 해도 상관없을까요,Negative
6521,프로그래밍이 더 낫긴 합니다,Negative
6522,사실상 기계는 단일로만 했을 때 취업에 불리한 게 맞고요 프로그래밍은 단일 전공으로도 취업에 훨씬 유리합니다 다만 진학을 목적으로 삼으시면 얘기를 더 들어봐야 해요,Negative
6627,게임회사에 취직하고자 하면 먼저 게임 같은 프로그램을 만드는 일인 코딩 다른 말로는 프로그래밍을 제대로 배우도록 하세요,Negative
6629,그러면 나이 성별 학력 전공과 상관없이 누구나 코딩 다른 말로는 프로그래밍할 수 있습니다,Negative
6645,프로그래밍을 보다 쉽고 재미있게 효율적으로 배우고자 하면 프로그래밍을 체계적이고 전문적으로 배우세요,Negative
6652,프로그래밍을 공부하는 데는 공부하는 방법이 매우 중요합니다,Negative
6665,문제를 풀어 프로그램을 만드는 일인 프로그래밍을 먼저 체계적이고 전문적으로 배우세요,Negative
6688,프로그래밍을 공부하는 방법을 배우세요,Negative
6699,그러면 누구나 프로그래밍을 할 수 있습니다,Negative
6704,프로그래밍 자체는 어렵습니다,Negative
7694,마지막으로 설명드릴 과목은 프로그래밍입니다,Negative
7833,산공 자체에서도 뭔가 하기 싫은 과목을 피할 수 있는 구조이기 때문이라든지 프로그래밍이라든지 너무 적응이 힘든 분야는 피할 수 있는 여지가 있습니다,Negative
8515,어드바이저 말씀 들어보니 역시 프로그래밍부터 건드려 보겠습니다,Negative
8907,프로그래밍을 이미 경험했음에도 이 별로 재미없는데 굳이 컴공으로 가실 이유는 없습니다,Negative
9641,라는 사람은 해당 자격증을 가지고 있고라는 사람은 이 자격증은 없지만 이와 관련된 프로그래밍 활동이나 프로젝트를 많이 했다고 합시다 그렇다면 자격증 그 자체보다는 거라는 사람이 더 눈길이 가고 매력적이지 않을까요,Negative
9801,보통 이과생 수준의 프로그래밍을 할 줄 아느냐 못하냐의 차이밖에 없다,Negative
2551,오르비 외 출판사의 실모 전부 모아도 이보다 싼 모의고사가 외에 없습니다,Negative
42,일반은 유학생 비율도 높고 이미 기본 베이스가 있는 학생들이 많이 지원을 하고 학사는 년제 졸업 후 다시 학년으로 입학하려는 경우는 드물기 때문에 실제 합격 커트라인이 학사가 일반보다 낮아요,Negative
383,과에서 몇 등 하니 왜 지원했는지 등등 전공면접에서는 아주 기본적이지만 중요한 것들을 물어보십니다,Negative
724,항상 말씀해주셨던 단어 흰 책 빨간 책만큼은 기본으로 깔려있어야 하며 이것이 구문이다의 내용을 정확하게 암기해야 실제 기출을 풀었을 때 사용할 수 있다는 것이 출 문제별로 푸는 방식 등 최대한 따라 하려고 노력을 한거 같습니다,Negative
836,유전공학을 석사로 하시려면 생명과학 쪽 기본 베이스가 있어야 합니다,Negative
1516,어떤 식으로 준비하셨는 제 기본 스펙이나 그런 거 알 수 있을까요,Negative
1521,제가 방위산업체에 대해 자세히 몰라서 그러는데 따로 장점이 있나요 연봉은 기본에서 추가 수당 있다는데 괜찮을까요 아니면 조금 더 준비해서 중견 쪽을 가는 게 괜찮을까요ㅠㅠㅠ,Negative
2373,학부 과정에서 배우는 내용들이 비교적 평이하고 기본적인 것들인 만큼 본인이 관심 있는 과목이 있다면 대학원에 진학해 추가적인 공부를 할 필요가 큰 편입니다,Negative
3041,워드 컴활 자격증 거의 기본으로 따시는 것 같아서 적어놓긴 합니다만 다들 있기 때문에 면접관의 흥미를 이끌 수는 없을 것 같습니다 하지만 나중에 회사에 입사해서 엑셀이나 워드를 많이 쓴다고 하니 따는 것도 좋을 것 같아요,Negative
3207,질문별로 답변을 드렸지만 종합건설과 전문건설의 기본 개념에 대해 좀 더 이해를 하셔야 할 것 같아서 별도 문서로 보충 설명을 드리겠습니다,Negative
3291,기본 정보와 궁금하신 내용 작성해주시면 확인 후 연락드리겠습니다,Negative
4513,대기업 중견 중소기업 따라 면접에서 전공을 물어보는 비중이 많이 다릅니다 목표가 대기업이라면 전공에 대한 기본 지식 비중이 높다고 볼 수 있습니다,Negative
4706,기본 틀은 크게는 비슷합니다,Negative
5323,스케줄링도 있고 을 짜는 역할도 있고 등등 그런데 최근 트렌드를 보면 코딩을 피하기보다는 기본적인 수준을 꼭 만들었음,Negative
5563,저는 특수일라 그쪽 분야만 하고 있지만 기본적으로 해외영업의 경우 영어를 잘 하셔야 합니다,Negative
5976,는 기본으로 만드셔야 합니다,Negative
6159,기본적으로는 어디를 가던 엑셀을 잘하는 게 좋고 엑셀 못하면 엄청 답답함 느낍니다 팀원들이 엑셀 못해서 저한테 매번 물어보는데 줘패고 싶을 때가 많습니다,Negative
6225,그리고 이렇게 결정을 하기 전까지는 기본적인 교양과목과 필수 전공과목을 이수하면 되지만 결정을 한 후에는 다소 다른 수업 들을 접하는 게 특징이야,Negative
6596,교통 공학도 수학이 나와봤자 기본적인 고 과정 정도입니다,Negative
6951,그러나 기본적으로 공무원 신분이라 일반 사기업보다는 좀 널찍하다고 볼 수 있습니다,Negative
7485,그러므로 위 열거한 항목에 대한 기본적 지식과 몇 가지는 깊은 지식이 있어야 합니다 가지는 주 전공이 되어야 하겠지요,Negative
7890,마케팅에 기본적인 것도 중요하지만 트렌드에 민감해야 하고 시각요소 센스가 어느 정도 있어야 된다고 봅니다,Negative
8058,혹은 석사 이후 박사까지 하여 전문 기업의 높은 직급으로 가서 고소득을 얻는 방법도 있지만 이 경우에는 기본적으로 집안에서 학비 및 생활비를 어느 정도까지 지원이 가능하다는 조건에서 말씀드립니다,Negative
8081,전적대학 학과 평점 인덕대학정보 메커트로닉스 합격 대학 학과 인하대학교 산업공학과 편입준비 동기 적성에 맞는 학과로 옮기고 싶어서 대학 생활을 좀 더 누리려고 공부 방법 문법 뒤늦게 월에 들어와 기본반에 들어갔습니다,Negative
8091,수학 기본기가 중요합니다,Negative
942,그렇게 학년을 시험기간에 바싹해서 번개 장학금을 받으면서 학년을 다니다가 군대를 갔고 난 해군을 나온 덕택에 난을 못하고로 복학을 했어 대학교는 그냥 학기만 다니면 되는 개념이거든,Negative
943,막 순서대로 이런 개념이 있는 게 아니야 그러다 보니까 같은 학번 동기나 같은 학년 친구들과는 조금 다른 교과과정을 보내게 되었어쉽게 말해 꼬였어 ㅠ,Negative
1006,저 또한 트랜 시터의 개념을 제시했을 뿐 아직까지 실제로 만들지는 못한 상태입니다,Negative
2129,다만 웬만한 기업에서도이라는 개념을 잘 모르지만 관련 사항들을 공부하시는 게 많은 도움이 될 것 같습니다,Negative
5419,와 밀접한 관련이 있는 것 같은데 산업공학과 입장에서 비슷한 개념이라고 봐도 될까요 학년 때 전공수업으로를 배웠는데 인강 보고 유튜브 보고 맨날 수업에서도 제일 늦게 가며 조교들한테 질문해가며 겨우겨우 맞았습니다,Negative
6727,그래서 최소한 책에 어떠한 내용이 담겨 있는지와 자주 사용되는 용어 혹은 개념에는 익숙해야 정독을 할 수 있지 않습니까,Negative
7022,개념만 아시면 돼요 서울대 경제학과 출신 연봉 억 살 언니 년에 신용카드 개 팔아요,Negative
7634,그 함선이 통째로 항상 움직이는 것이기에 함선 하나를 책임지고 이끄는 함장이라는 개념이 필요한 것으로 추측합니다,Negative
8027,불과 년 전만 해도 당연시되던 평생 직업 개념이 사라진지 이미 오래입니다,Negative
2146,로보티즈 지원한 산기대 후배입니다,Negative
2641,또 예상보다 수능 성적이 낮게 나오는 경우가 상당하기 때문에 등급 정도 여유를 두고 지원을 고민해보는 것을 추천드립니다 산기대 교과우수자 전형을 준비하고 있는 입시생들에게 이 전형에 합격하기 위해 주목해야 할 것은 최저등급이라고 생각해요,Negative
9567,산기대 적성전형을 준비하고 있는 입시생들에게 일단 수능 공부에 충실하면 훨씬 유리해요,Negative
2119,취업 때문에 공대 쪽을 다 전공해야 될 것 같아 접근성이 그나마 괜찮은 산공을 다 전공하려는데요 많이 적응이 어려울까요,Negative
4371,사람들이 대부분 비과학적이고 비효율적으로 접근하거든요,Negative
358,포항공대의 경우 폰트 및 글자 크기 조정 포항공대는 페이지 이내이며 한글 파일을 적은 뒤로 변환했던 것으로 기억합니다,Negative
7153,큰 그림을 그리셔야 합니다,Negative
7670,산업공학과는 학년 이후로 자연과학을 배우지 않습니다,Negative
8300,생명 건동 자연과학 전화기컴신 건동 산공 건동,Negative
7163,나이가 있으셔서 젊은 피로 임원이 물갈이 되고 아래로 좌천이 되시는 건데 그렇다 해도 회사에서 일방적으로 자르지는 못해요 고용법이 있어서 요 소송 걸면 큰일 나거든요,Negative
607,생명과학 지구과학의 점수는 소폭 상승하였지만 꽤나 안정적이었던 국어와 수학의 점수가 떨어졌습니다,Negative
609,계속 안정적이지 않던 지구과학 공부 비중을 늘렸고 아침 시간에는 무조건 국어를 공부했으며 수학 역시 오답노트를 위주로 충실히 공부하였습니다,Negative
1851,제가 수는 장에서 좀 틀린 수학 따리라 지구과학 생명과학 국어는 몰라도 수학 공부에 대해 다른 사람들에게 조언을 해 줄 수 있는 입장은 아닌 것 같아서 섣불리 글을 쓰지 못하겠네요 ㅜㅜ,Negative
3480,그 안에 내비게이션에 사용자의 인터페이스음 뭐 종료 버튼이 어디에 있고 길 찾기 버튼이 어디에 뭐 무슨 색으로 있는 것이 더 사용자 쉽게 소비자에게 과학적 근거에 의해 이롭다던가 알맞다,Negative
3510,결국 재차 반복하게 되지만 과학까지 가지 못합니다,Negative
3616,도움말 플레이어 복사 레이어 닫기 접기 펴기 학점은행제 산업공학 전문대 산업공학과 학사학위 학점은행제 산업공학 전문대 산업공학과 학사학위학점은행제산업공학학점은행제산업공학전문대산업공학과산업공학과학사학위학습플래너장멘토장팀장,Negative
3631,의과대학 의예과 명 최초 커트 최종 커트 불합격 최고점 동점자 처리 기준 유의사항 번 참고 치의학대학원 치의학 과학 석사 통합 명 최초 커트 최종 커트 불합격 최고점 여기는 올해 명 뽑는데 등 분은 성의로 가실 것 같고 등분은 등록하실 것 같아요,Negative
4443,그리고 지구과학 크랑 생활과 과학 중에 고민 중인데 뭘 선택해야 할까요,Negative
4668,알려주신 부분 좀 더 알아볼게요ㅠ 사실 과학 수학을 그다지 잘하지도 않는 거 같고 코딩도 흥미가 없지는 않은데 어렵네요ㅠ,Negative
6548,고 선택과목 중 경제 과목을 선택하는 게 의미가 있을까요 아니면 그냥 지구과학이나 이과 과목을 선택하는 게 좋을까요,Negative
6767,전부 하나 삐끗 정도요 것도 힘들 수도 있음 바보 아저씨의 경제 이야기 출신 아저씨 중고등학생 수학 과학 국어공부 어떻게 해요,Negative
6799,과학 실험도 대학교에서는 같이 합니다,Negative
6806,과학자 아인슈타인도 일반상대성 이론 정립 때문에 텐서 방정식 등등 수학 공부만 년을 했습니다,Negative
7460,자소서는 얼추 썼는데 혹시 고대 데이터 과학과 학업우수 쓰시는 분들 있나요,Negative
8801,그렇다면 이러한 학과는 누가 가야 할까요 우선 과학보다는 수학에 초점을 맞추어야 합니다,Negative
8938,산업공학과 학년 과학고 학년 등급,Negative
1138,약 년이 조금 넘는 시간 동안 플래너를 작성하다 보니 고 때는 제게 맞는 학습방법 수면시간을 찾을 수 있게 되었습니다,Negative
2009,학습지도 사 카카오톡 채팅을 해보세요,Negative
2059,다만 기간을 더 단축하시고 싶으신 학습자님들이라면 전공 자격증과 독학사 시험 전적 대 점수를 활용하여 단기간에 학사학위를 취득하기도 합니다,Negative
2064,그럼 이 같은 방법으로 경험을 하신 학습자님의 후기를 한번 보시고 더 자세히 알아보도록 하겠습니다,Negative
2106,지금까지 읽어주신 예비 학습자님들 학점은행제에 대해 관심이 있으신 분들 고민 중이라면 지금 무료상담받아보시길 권해 드리며 이만 글을 줄이겠습니다,Negative
2166,합격 팁으로는 전공에 맞는 공인영어 성적 취득 화학공학 전공 지식 학습하시면 좋습니다,Negative
2168,기존 충족한 공인영어점수 취득 화학공학과 전공지식 학습하시면 도움 되실 것 같습니다,Negative
3546,전문대 산업공학과 졸업 후학사 학위 과정을 학점은행제 산업공학으로 진행하신 학습자님의 후기가 포함되어 있습니다,Negative
3804,오히려 해당에 대한 학습을 하는 게 더 좋을 것이라고 봐요 혹은 굳이 복전을 하자면 전기 전자나 화학공학 기계공학 쪽을 공부하시는 편이 복선이 꼭 메리트가 있다고 보장하긴 어렵고 컴공은 아예 쪽에 도움이 많이 될 것 같네요,Negative
881,고대 데이터 쓸려다 포기했습니다 ㅠㅠ,Negative
961,그리고 학과 내에서는 그 일과 관련된 경험이나 뭘 더 배우는 게 크게 다가오는 의미가 없을 것 같아서 올해 초 코로나 때문에 시간적인 여유가 많아진 틈을 다 교통 데이터 활용 기획 카카오 비즈니스 기획 경기도 사업제안 공모 등등 엄청 해봤는데다 떨어졌어 ㅠㅠ,Negative
1372,노트북 좋은 거 필요함 데이터 위주로 들을 거,Negative
2037,걸림돌 빅데이터 부재 회사의 예 각 부서의 데이터 공유가 안됨 데이터가 있는데 없다,Negative
2039,데이터를 가공하면 돈이 된다,Negative
2274,이제 막 졸업한 시점에서 앞으로 어떻게 해나가야 할지가 막막한데 산공 전공을 살려서 데이터기획 측을 준비를 하는 게 나을지 아니면 다른 준비할게 있다면 어떤 부분을 채워나갈지 조언 부탁드립니다,Negative
3543,데이터 쪽 카레 타도 별로임,Negative
3747,서가 명강 빅데이터로 성공하기가 서울대 산업공학과 조성준 교수,Negative
3887,제 생각으로는 데이터 관련 직종은 전공과는 관련이 많이 없을 것 같습니다,Negative
4600,데이터를 바로 사용하지 말고 이를 통계적으로 전처리나 활용할 수 없을지 고민하라 고 말입니다,Negative
4603,아두이노의 초음파 센서를 활용할 때 초음파 센서 특성상 거리 데이터가 상당히 튑니다 이상치가 자주 발생 그렇기 때문에 튀는 데이터를 제거하고 안정적으로 거리 데이터를 이용할 수 있도록 간단한 전처리를 해주었습니다,Negative
4605,그렇다면 이 경우에는 초음파 센서의 튄 데이터에 민감하게 반응해서 제대로 중심값을 대표하지 못하게 됩니다,Negative
6639,그리고 프로그램은 데이터와 명령어로 구성됩니다,Negative
7469,저는 일단은 빅데이터 쪽이 유망하다고 하고 파이썬은 하면 좋다는 것 같아서 파이썬 교재만 회독 한 상태입니다,Negative
7494,저는 산업공학과에 가고 싶은 고등학생인데 요산공에 다니시면서 혹시 화학과 관련된 지식을 활용한 적이 있으신가요 아니면 데이터를 수집하실 때 기억나시는 화학 관련 데이터가 있으신가요 화학 사특을 작성하는데 뭘 해야 할지 몰라서요 ㅜㅜ,Negative
8117,데이터에서 도출된 인사이트의 특징은 증거 기반입니다,Negative
8614,열심히 하면 취업된다 비전공자라도 취업이 잘 된다 빅데이터는 블루오션이다 실력하고 포트폴리오만 본다 고졸이라도 가능하다 진실 반 거짓 반의 내용으로 설명하고 있습니다,Negative
9780,마찬가지로 글을 잘 쓰는 대학원생에게 교수는 데이터를 준다는 겁니다,Negative
1451,도움말 플레이어 복사 레이어 닫기 프린트 중 모델링 중 사실 저는 자주 보았지만 빠르게 할 순 없었어요,Negative
3741,제가 대학 재학생 대상 기반 기계분야 취업특강을 하고 있습니다 이력서 면접 시 반드시 다른 사람과의 차이점으로 부각을 시키세요,Negative
2269,학점은 점 초반대이고 학과에 대한 관심이 많이 없어서 학년쯤 영상제작에 관심을 가졌습니다,Negative
2270,그 후로 영상제작 관련 공모전을 많이 참여해서 교내 수상 개와 교외 개 수상을 했습니다,Negative
3379,그다음으로 학과 위치를 알려드릴게요 학교에서 과 건물까지 오시는 방법도 산업공학과 학생회에서 간략하게 설명하는 영상을 또 한 번 제작하였어요,Negative
8312,그다음으로 학과 위치를 알려드릴게요 학교에서 과 건물까지 오시는 방법도 산업공학과 학생회에서 간략하게 설명하는 영상을 따로 또 한 번 제작하였어요,Negative
8893,이 영상은 한양대학교 학년 재학생과의 인터뷰 이후 제작된 점 참고하시기 바랍니다,Negative
771,현업에서는 주로 통계를 활용해요,Negative
959,라는 활용 안을 짜는 사람이 되고 싶은 거지,Negative
1362,전공지식을 활용한 필리핀 현지 기업의 제조 컨설팅 프로젝트를 통해 실무 역량 강화를 위한 필리핀 전공 연수를 실시하고 있습니다,Negative
1811,금융 쪽으로도 산공 활용 가능한가요,Negative
2048,오늘은 학점은행제를 활용한 산업공학 학사학위를 취득하는 방법을 안내해 드리려고 합니다,Negative
5106,전적 대 학점이란 제가 졸업한 대학교에서 취득한 학점을 가져올 수 있는 방법이고 다만 본인의 최종학력에 따라 학점은행 제로 활용할 수 있는 학점이 조금씩은 달랐습니다,Negative
5111,제가 이미 보유하고 있는 자격증을 학점으로 활용할 수 있는 점이었습니다,Negative
5128,저는 이만 여기서 글을 마칠게요 다시 일하러 가야 하기 때문에ㅠ 아무쪼록 다들 학점은행제를 활용하셔서 좋은 결과를 가져가셨으면 좋겠습니다,Negative
5895,제 선배들이나 주변에 보면 공기업은 복전을 활용해서 산공과 외로 가는 게 아니라면 본적 없습니다,Negative
7396,이를 활용했을 때 어떤 쪽을 잘 할 수 있을지 유튜브나 대기업 홈페이지의 직무 선배들과의 대화 등으로 그려보세요,Negative
8394,최대한 전적대 성적을 활용하는 방안으로 목표를 잡고 있습니다,Negative
531,자사고 학생으로 저도 본 결과는 저희 학교 수많은 정시가 중 한 명 빼고 다 매우 후회 중입니다,Negative
7185,그리고 하위 주는 경우는 일단 사고 친 사람은 걸릴 확률이 높고요,Negative
9619,전국 자사고 재학 중이고 내신이 점 중반이라 서연은 못 가고 고한성 정도 갈법한 내신인데요,Negative
3924,나는 절대로 동의할 수 없다 산업혁명으로 인해 직업은 없어지지 않는다 다만 근무시간이 줄어들게 된다,Negative
3930,차 산업혁명을 지연시키자는 주장은 인구증가가 앞설까 봐,Negative
5454,그럼 산업공학과에서 만나요 전라북도 전주시 완산구 천잠로 공학관 호 공과대학 행정실 전주대학교 전주대 학과 소개 학과 추천 홍보대사 입시컨설팅 입시설명회 대학 대학교 전주대학교 전 주차 산업 산업혁명 산업공학과 대학 소개인 시 소개 공학 수시 수 시모 집 고등학교 고등학생,Negative
613,점수를 보장이 점수로 제가 가고 싶었던 모든 학교들에 지원하고 합격할 수 있겠다는 확신이 들었습니다,Negative
936,난 하나 빼고 모든 대학에 산경만 썼어,Negative
1591,후 마지막으로 모든 걸 통틀어해주고 싶은 말이 있다면 일단 까짓것 해봐입니다,Negative
2296,저는 일단 학점에 모든 것을 걸어야 할 시기인 것 같아요,Negative
3575,일단 다른 자격증은 생각한 적이 없어서 일반 자격증은 어떤 게 인정되는지 여쭤보니까 학점은행제 산업공학 전공학점으로 인정되는 자격증을 제외한 모든 자격증이긴 해도 학점으로 인정되는 게 있고 안되는 게 있는데 대표적으로 기능사는 학점으로 인정되지 않는다고 하셨습니다,Negative
3791,전공 관련 면접 질문 문항 실제 면접 팁 선배로서의 한 마디 모든 질문에 대한 대답이 산경과 조금 별개의 대답이라도 그 대답을 하는 이유나 목적이 논리적인 것이 상당히 중요할 것 같습니다,Negative
4245,야 물론 준비는 모든 문제를 풀 생각으로 준비해야 하지만 시험장에 가서 가장 중요한 것은 선택과 집중이야,Negative
4704,역시 어렵지만 일단 산공이시니까 모든 전공을 다 들어보시면서 뭐가 재미있고 나한테 맞는지를 찾으셔야 합니다,Negative
5059,수학에 있어서는 모든 수학을 다 잘 해야 될 필요는 없을 겁니다,Negative
5074,모든 걸 전반적으로 두루 하는 보다 특정 분야 방법론에 대학로 준비하시길 바랍니다,Negative
6814,집 완전히 파산함 대학교 고시원 반지하 바퀴벌레 우글대는 집 전전 취업해서 돈 벌려고 중동 이슬람 해외파견 개고생 은행으로 이직했는데 살 어린 띠동갑 여자 은행원 고졸 텔러한테 존댓말 하면서 년 일 배움 해외여행은 살에 처음 내가 돈 벌어서 나가봄 그전까지 제주도 수학여행 비행기 타본 게 전부 고등학교 때부터 모든 숙식 이런 거 혼자 다 해결 자취 나중에 기숙사 내 실화 이야기임 개고생 한 이유 수능 문제 차이로 원하는 전공 학과 못 가서 바보 아저씨의 경제 이야기 중학교 고등학교 부모님이 공부 잔소리하는 진짜 이유 소름 중학교 년 고등학교 년 년임,Negative
7100,그래서 모든 게 쉽지 않은 것 같아요,Negative
7137,그럼 모든 일처리를 할 때 현장에 대한 감이 없으면 탁상머리에서 행정 편의적으로 만 일을 하게 됩니다,Negative
7252,모든 회사는 신입사원 세뇌 비슷한 거 시킵니다,Negative
7288,여기까지만 알려드림요 특정 정치인 공격하려고 답변단 거 아니고 모든 정치 정권이 엽관주의라 그렇다는 뜻입니다,Negative
7463,네 실습이 필요한 수업들만 혼합방식으로 대면 비대면을 섞어서 진행되고 남은 다른 모든 수업 시험 발표는 다 온라인에서 진행하고 있어요,Negative
7910,등의 답변을 참고하시고 초보는 전공이라 하더라도 모든 걸 새로이 배워야 하기에 전공에 대한 것은 질문을 많이 하지 않고 면접자가 해당 회사에 적합 한가를 보는 거예요,Negative
8553,여러 분야에 대한 가능성이 열려있는 만큼 모든 분야에 대해 깊이 있게 다루지 못할 가능성이 높기 때문입니다,Negative
735,평균 하루 총 공부시간 강의 시간 포함 시 분에 약 시간이었기에 시간씩 하였고 월 이후로는 비중을 약 정도로 바꿨습니다,Negative
5495,과기대 토익 산업공학과 수학 넉넉잡아 실수 포함해서 개 틀린 거 같은,Negative
7105,지방에 증권사 투자증권 이런데 지점에서 일하는 살 여자 증권사 직원들 상여금 포함해서 년에 억 찍는 사람 많습니다,Negative
3525,제가 원래는 지향하는 직업이 프로그래머였는 데로 바뀌었었거든요,Negative
9640,가령 가상으로 프로그래머 자격증이 있다고 해봅시다,Negative
54,도움말 라이선스 동영상 인코딩 중입니다 분 이상 소요될 수 있으며 영상의 길이에 따라 소요 시간은 달라집니다,Negative
481,학번부터 입학하면 모두 해외연수 곡 설명 도움말 라이선스 동영상 인코딩 중입니다 분 이상 소요될 수 있으며 영상의 길이에 따라 소요 시간은 달라집니다,Negative
1474,발표가 끝나니 홀가분한 표정이네요 도움말 라이선스 동영상 인코딩 중입니다 분 이상 소요될 수 있으며 영상의 길이에 따라 소요 시간은 달라집니다,Negative
1479,도움말 플레이어 복사 레이어 닫기 접기 펴기 애플리케이션 디자인 프린트 도움말 라이선스 동영상 인코딩 중입니다 분 이상 소요될 수 있으며 영상의 길이에 따라 소요 시간은 달라집니다,Negative
1490,팀 운명이 서 사실은 모두가 디자인을 잘하고 코딩을 잘해야 할 필요는 없거든요,Negative
2108,클릭 시 쉽고 빠른 카톡 상담 연결됩니다 도움말 라이선스 동영상 인코딩 중입니다 분 이상 소요될 수 있으며 영상의 길이에 따라 소요 시간은 달라집니다,Negative
2404,사원증 저는 스탠드 에어컨 벽걸이형 에어컨의 인버터부 제어 명령을 통해 모터를 제어하는 펌웨어 코딩을 담당하고 있어요,Negative
2665,혹시 공부할 때 코딩으로 많이 힘들까요,Negative
3133,코딩에 대한 실력 같은 게 없으면 진짜 힘들어진다 하더라고요,Negative
