,sentence,sentiment
5077,서울대 조선해양공학과 수시 일반전형 합격자 내신등급은 이내면 합격 가능하다고 봅니다,Negative
3778,영상편집 쪽으로 해보려고요 여행 갔을 때 여행마다 영상으로 남겨서 추억거리로 삼고 싶다는 생각은 했는데 ㅎㅎ 조언 감사합니다,Negative
181,그렇다면 대체 어떤 과목을 공부하게 될까요 기계설계 공학과가 배우는 과목들은 위와 같습니다,Negative
187,위 사진은 설계 교과목 체계도 집니다,Negative
188,이 글의 내용을 포함한 더 자세한 내용은 아래의 기계설계 공학과의 홈페이지에 나와있습니다,Negative
1893,워낙 진로가 다양하다 보니 그 안에서 제게 맞는 진로를 찾아 설계하는 게 쉽지 않더라고요,Negative
3147,공장 배치 시스템설계 공업통계 산업공학설계 등의 산업공학과 전공과목들이 대학 수학이나 선형대수학 연관 큼 미적분만 종나 잘하면 되나,Negative
3164,위의 사진은 신소재공학과 설계과목입니다,Negative
4317,이것을 이용하여 번 문항을 설계하는 것이 중요합니다,Negative
4443,수험생 여러분들께 대표적으로 예시 하나만 들자면 화공과 전공자들이 화공과에서 배운 공정 지식을 통해 반도체 생산 라인 설계를 담당하고 있습니다,Negative
4936,기계공학 출신으로 설계직 무 일하는데 상관이나 품관 쪽 부럽다 설계보다 퇴근 빠르고 그런 쪽은 산업 공학도들이 많이 가지 ㅋㅋ,Negative
236,독일언어학과가 전남대 문과 내에서는 입학성적은 꼴찌로 나오네요,Negative
970,스트롱님이 설명하신 대로 파이썬은 연산속도가 느려서 회사에 가면 직접 같은 언어로 코드를 대체하기도 하는데 학부생 수준에서 과 파이썬 둘 다 준비하기에는 조금 벅찬 면도 있다고 생각합니다,Negative
1633,혹시 외부 봉사를 싫어하나 프로그래밍 언어 아는 거 있나요,Negative
3251,각 언어마다 용도별 장단점이 있습니다,Negative
4615,다만 각 과목이 목적에 따라 다른 프로그램을 활용하기도 하는 만큼 파이썬 자바 같은 기본 언어이기만 하다면 어떤 특정한 언어를 고등학교 때 미리 접해야 하는 것은 아니라고 생각합니다,Negative
1981,쉽게 말해 전기를 공급하는 데 드는 원가가 상승했다는 얘기다 가정용 전기료 누진제 완화에 따른 할인액 부담까지 한전이 지게 되면서 재무 구조는 더 나빠질 예정이다 일각에서는 정부가 한전의 적자를 보전하기 위해 산업용 전기 요금을 인상할 가능성이 있다는 전망도 나온다 신재생 에너지 발전량이 늘수록 한전의 전력 구입비 지출이 늘어나는 상황이라 정책 비용 보전 차원에서 산업용 전기 요금에 손을 댈 가능성이 있다는 관측이 다양 준 석 가톨릭대학교 경제학과 교수는 산업용 전기 요금은 가정용 전기료처럼 표심과 직결돼있지도 않을뿐더러 전체 전력 소비량에서 차지하는 비중도 높다 정부로서는 한전의 적자 문제를 해소하기 위해 산업용 전기 요금에 손을 댈 유인이 큰 셈이라고 말했다,Negative
2669,어느 유명인의 말을 공감할 수는 있어도 직접 경험해보지 못한다면 그것이 온전히 본인의 것이 될 수는 없다,Negative
4299,진로활동이 자신의 희망 진로에 대해 탐구하는 활동이라고 한다면 그 부분에서 상당히 미진한 모습으로 보입니다 학생의 진로와 직접적으로 연관된 활동이 부족하다는 평가입니다,Negative
348,본격적으로 자기소개서 작성 연습해보고 있는데 공정 설비 분야의 직무 역량이 구체적으로 어떤 게 있을까요 어필해야 할 요소가 무엇이 있을지 감이 잘 안 와서 질문드립니다 감사합니다,Negative
988,물론 전화기 쪽으로 복 전해서 기계의 작동원리를 이해해서 불량에 대해 공정을 한다면 취업 깡패가 되겠지만 사실 학부생에게 이 정도 수준을 바라는 것은 힘든 면이 있다고 생각합니다,Negative
1195,결론적으로 현재 자동차는 컨베이어 공정을 활용한 대량생산 체계로 차체와 내연기관만 완성차 업체에서 생산하고 나머지는 협력 부품업체에서 생산하는 구조입니다,Negative
1413,대표적으로 시그마 공정이라고 쉽게 말하면 불량품을 최대한 적게 만드는 시스템을 배웁니다,Negative
486,연도 서울대 수의학과 누적 백분위 연도 연세대 심리학과 누적 백분위 연도 서울대 산업공학과 누적 백분위 지금부터 제 교시 원서 영역을 시작합니다,Negative
1653,면접 준비 영역별로 예상 질문지 만들었어요,Negative
1849,수능 위주 전형 일반전형 모집인원 명 지원자격 고등학교 졸업자 년 월 졸업예정자 포함 또는 법령에 의하여 고등학교 졸업 이상의 학력이 있다고 인정된 자 고등학교 졸업학력 검정고시 합격자 외국 소재 고등학교 졸업예정자 포함으로서 학년도 수능에서 모집단위별 수능 응시 영역 기준을 충족한 자 전형방법 전형요소 및 배점 영역별 상대 반영비율 서울대의 경우 연세대 고려대와 다르게 인문계열과 자연계열의 과목별 반영 비율이 같습니다,Negative
1850,영역별 반영 방법 서울대의 경우 성적표에 기재된 표준 점수 또는 서울대에서 자체적으로 산출한 표준점수를 반영합니다,Negative
1860,서울대는 수능 전 영역에서 틀린 개수가 개 내외여야 갈 수 있는 곳이라는 인식이 있는데 전 영역이 아닌 국어 수학 탐구만 잘 봐도 충분히 노려볼만하겠죠,Negative
4458,다만 어느 정도의 고유한 영역이 있기에 현상 유지되고 있다고 보았습니다,Negative
4941,학생부 관련 사항이 지금 변경되지는 않으므로 비교과 영역이나 면접 문제 위주로 준비하는 것이 나을듯합니다,Negative
1,산공이 애매한 게 기사 대리 과장 건너뛰고 부장급 이상이 필요한 전공이라면 과연 기사로 산공을 뽑을까 하는 문제죠 커도 너무 크다는 게 문제죠,Negative
150,식품기사 자격증은 왜 필요한 건 가요,Negative
175,일 남으셨으면 지금 군대에서 영어공부 추천드립니다 공기업 취업이 목표거나 전공학점이 낮거나 학벌에 자신 없는 게 아니면 굳이 기사 자격증은 필요 없다고 생각합니다,Negative
637,전자는 년 후 졸업 후 취업 가능 후자는 년 장학이어서 기사 비만 내고 복전 가능 전자를 가자니 년 장학이 아깝고 후자를 가자니 년 공부한 게 아깝고,Negative
686,기사 응시자격 년제 대학 학년 학기 이상 재학 중인 경우 전문대 졸업 후 실무경력을 쌓아야 함,Negative
687,년제 년 이상 년제 년 이상 순수 실무경력 년 이상 유사 분야 동일분야 기사 이상 기능사 년 이상 기능사 먼저 취득 후 년의 실무경력 산업기사 년 이상 산업기사 먼저 취득 후 년의 실무경력 위의 자격 중 한 가지라도 해당이 되지 않는 경우에는 학점은행제를 통해 관련 전공 학사학위를 취득하시거나 학점 이상 인정받으시면 기사 응시자격이 충족됩니다,Negative
689,산업기사 응시자격 년제 대학의 년 이상 학기 학기 이상을 마친 경우 전문대 졸업예정자 관련 학과 순수 실무경력 년 이상 유사 분야 동일분야 산업기사 이상 기능사 년 이상 기능사 먼저 취득 후 년의 실무경력 위의 자격 중 한 가지라도 해당이 되지 않는 경우에는 학점은행제를 통해 관련 전공 전문학사를 취득하시거나 학점 이상 인정받으시면 산업기사 응시자격이 충족됩니다,Negative
690,기사 학점 산업기사 학점에 대한 내역은 꼭 전공 관련이 아니어도 상관없습니다,Negative
706,형 전기 전자공학과인데 군일 남고 복학해서 영어랑 학점만 중요하게 공부하면 되나요 기사 자격증 같은 건 필요하나요,Negative
795,아 혹시 기사 자격증 취득 조건은 어떻게 달성하셨는지 여쭤봐도 될까요,Negative
2110,기사 응시자격 년제 대학 학년 학기 재학 등록 중 졸업예정자 전문대 졸업 후 실무경력 년 년 년 년 순수 실무경력 년 이상 동일분야 기사 이상기능사 년 이상 선 취득 후 실무경력 산업기사 년 이상 선 취득 후 실무경력 이렇듯 응시조건에 맞추려면 최소 년에서 길게는 년을 잡아야 하는데 그 기간 동안은 너무 오래 걸리니 학점은행제로 최단기간에 응시조건을 맞춰서 기사 자격증을 취득하는 방법이 있습니다,Negative
2126,산업기사 기사 응시조건을 학점은행제가 아닌 다른 방법으로 응시자격 조건은 만족시키려면 기간도 오래 걸리고 비용도 많이 듭니다 이러한 복잡한 과정을 통하지 않고 간단하게 온라인 수업으로 응시자격을 갖출 수 있는 방법이 바로 학점은행제입니다,Negative
2127,산업기사는 학점만 취득하시면 충분히 응시자격 조건이 완료되기 때문에 편하게 취득하실 수 있습니다,Negative
2271,산업기사 응시자격 년제 대학교의 학년 수료예정자 전문대학교 졸업예정자 기능사 취득 후 년 실무경력 학점은행제를 통한 학점 이수 개월 기사 응시자격 년제 대학교 졸업예정자 산업기사 취득 후 년 실무경력 학점은행제를 통한 학점 이수 개월 대학교를 다니셨거나 졸업을 하셨다면 기존에 취득한 학점을 활용하실 수 있습니다,Negative
2794,그래서 최대한 주를 안 넘기게 강의를 들었고 자격증은 학점으로 인정받는 산업기사 자격증을 취득하기로 하였어요,Negative
3149,복수전공 못했으면 자격증으로 대체해도 괜찮을까요 산공과는 전화기 쪽 기사 시험은 보전 안 해도 다 볼 수 있어서,Negative
3244,공대면 기사 자격 되실 거예요,Negative
3304,아니요 취중 시작하자마자 기사는 취득했어요,Negative
3439,트럭 기사 화주 연결 플랫폼 트럭 베트남 시장 노린 다이 예화 기자 입력 연월일 이들이 처음 마주한 순간 운명공동체가 될 줄 알고 있었을까,Negative
3643,저희 학과도 따지면 임산공학 계열이긴 한데 산업공학을 부전공하는 게 나을까요 아니면 그냥 산업과 관련된 자격증과 임산가공 기사를 따는 게 나을까요,Negative
4525,하나 여기서 질문자님에 대한 상황에 확실하게 답변을 못 드린 점 먼저 양해 부탁드리고 자세한 사항은 큐넷 고객센터에 전화해보시길 추천드립니다 산업기사 자격요건을 말씀드리겠습니다,Negative
4526,기능사 년 실무 종사 동일분야 산업기사 취득자 관련 학과 년제 졸업예정자 동일 유사 직무 년 실무종사고용노동부령 기능경기 대회 입상자 외국에서의 동일 종목 자격 취득 자학은 제 학점 이수한 자 학은 제로 신청하는 방법은 대략 이렇습니다,Negative
4782,현재 전문대 산업공학과인데 패션 산업기사 응시 자격 안 될까요 학점은행제 답변 신고합니다,Negative
488,오는 날 비 네네 님보다는 사회생활 잘해야죠 짤막하게 쓴 댓글에 괜히 불타서 개조 반박문 마냥 헛소리ㅋㅋㅋㅋ 아직도 뭐가 뭔지 모르죠,Negative
827,왜 복잡성이 문제인가 우리 사회는 여전히 투입에 대한 고민은 적고 산출만 증가시키란 요구가 팽배하다,Negative
1864,전년도 입시 결과 인문계열에서 누적 백분위가 가장 높았던 모집단위는 문헌정보학과 경제학과였으며 가장 낮았던 모집단위는 사회학과였습니다,Negative
1978,이로써 적자 기업 한전의 재무 부담은 더욱 커질 전망이다 정부가 한전의 적자 문제를 해결하기 위해 산업용 전기 요금을 인상하겠다고 나설 가능성이 있다는 관측이 나온다 한 전은 지난 일 오후 서울 서초구 한전아트센터에서 임시 이사회를 열고 전기 요금 주택용 누진제 기본 공급약관 개정안을 논의해 통과시켰다,Negative
4822,글쎄요 스펙을 이야기하니 스펙은 사회에서는 크게 의미를 두지 않습니다,Negative
768,식품공학과의 실험 패턴을 한번 보실까요,Negative
1015,식품 쪽 자격증도 있는 거 같던데 기능사 따면 좋을까요 식품 쪽은 흥미 있어서 뭔가 잘 될 거 같은 느낌인데 아니면 영어실력을 더 키워야 할까요 박대 가리 구제 좀 부탁드리겠습니다,Negative
2283,이과도 링 식품산업공학과 이런 거 나오면 어디 취업해,Negative
3207,원래는 식품공학 쪽 가고 싶었는데 거긴 합격 못했고 유한은 가도 나쁠 건 없어 보이는데 명전은 괜히 갔다가 인생 조질 수도 있겠다 싶은데 씨발 내일 시전까지 둘 중 한 학교 예치금 넣어야 돼서 결정해야 됨 어차피 집안 사정도 안 좋은 거 그냥 유한대 가서 열심히 해서 장학금 받고 다니는 게 나으려나,Negative
3623,식품공학이랑 산업공학이랑 신소재공학 중에 취업만 봤을 때 어디가 제일 나을까요 기준은 중견기업 이하 중소 생각 중입니다,Negative
4705,흡 식품공학 한번 조사해주면 좋을 텐데,Negative
1862,연세대의 전형은 크게 일반전형 일반계열 일반전형 국제계열 일반전형 쳬는 계열 일반전형 예능계열로 나뉘는데요 일반전형 일반계열과 일반전형 국제계열에 대해서 간략히 살펴보도록 하겠습니다,Negative
2685,내 친구 경희국제 산업공학과 버리고 건대 유기 나도 갔다,Negative
4428,관련 분야들의 전망에 특별한 변화가 없어 유지되거나 학생들의 기초과학 기피 현상이 심화되면서 약간의 하락세가 있는 느낌입니다,Negative
976,그래서 생산 쪽으로 가는 친구들도 어느 정도 코딩은 기본적으로 하는 것 같습니다 ㅜㅜ,Negative
1191,전체 자동차 부품의 예 해당하는 계기판 브레이크 좌석 타이어 등은 협력업체 부품업체에 맡기 고인 차체 내연기관만 본 회사에서 생산하였습니다,Negative
1192,하청업체 부리기의 시작을 알렸으나 획기적으로 생산 시스템을 바꿔놓긴 하였습니다,Negative
3413,단언컨대 기계보다는 취업 범위가 적을 거예요,Negative
4918,워낙 산업공학과가 광범위한 것을 배우기 때문에 어중이떠중이 하면서 광범위한 분야를 얕게만 배우고 졸업하기 싫기 때문입니다,Negative
3178,저는 한전과 발전소 필기 뚫었고요,Negative
3269,저도 그렇게 해서 발전사 취업했습니다,Negative
847,아울러 오늘날 차 산업혁명 시기에도 주도적 역할을 할 것으로 기대됐다 하지만 현실은 차 산업혁명에서 독일 미국 일본 등에 밀리고 새로운 추격자인 중국에 쫓기는 신세가 됐다 성장은 정체되고 빠른 추격자에서 시장 선도자로의 태세 전환은 요원하기만 하다,Negative
31,필력에서부터 차이나 네 이모티콘 쓰면서 자기합리화하는 거 개 웃기네ㅋㅋㅋ 이모티콘 쓴 거부터 넌 이미 진 거야,Negative
504,피차 오르비에 상주하면서 자기 학교 자랑질하는 사람들끼리 서로 뭐 하냐고 말 틀 것 같으면 쪽지로 대화해요,Negative
1098,왜냐면 주변 친구들 다 졸업 전 혹은 졸업하자마자 취업했으니 산공은 정말 자기가 하기 나름이라 봅니다 다른 과도 마찬가지겠지만 자신이 뭘 하고 싶고 어떤 방향으로 나아가고 싶다는 생각과 목표 없이 누군가가 알아서 떠먹여주겠지,Negative
1396,어떤 내용이 담겨있을지 기대되시죠 지금 바로 알려드리겠습니다 간단한 자기소개 부탁합니다,Negative
1664,선생님께서 말씀하시기를 요약 전남대 학동 면접 내신 성적 평가 비중이 높은 듯 기본 질문 꼼꼼하게 할 것 자기 생기부에 대해 세부적으로 파고드는 질문지 일단 만들지 말 것 봉사활동 도서 질문 기본으로 하는 듯 교과 사특 구체적으로 대답 못 할지라도 했다는 걸 증명하는 답변 준비 아무튼 여기까지 제 면접 준비였습니다,Negative
2832,그렇게 이야기했더니 선생님이 서울대 나오심 자기 주변에 문과 가서 성공한 놈이 한 명도 없다,Negative
2951,교양 밑에 있는 계열기초 밑으로 쭉 보시면 될 건데요 전공으로는 전자기학 회로이론 전자기기 등을 듣게 됩니다,Negative
3055,갑자기 궁금해서 그럼 통계 같은 거 배우던데,Negative
3695,그리고 민감하긴 한데 이것도 요즘 애들 사이에서 말이 많아서 경북대 부산대 레벨이면 이제 자기 역량이 중요하잖아,Negative
3901,자기 자신이 격지 않은 경험을 남보다 더 좋은 자소서에 넣으면 오히려 안종에게 보일 수 있어요,Negative
4291,개인 정보이니만큼 생기부에 기재된 세부내용을 자세히 공개하지 못하는 점 말씀드리며 귀 학생의 내신성적과 완성된 자기소개서 그리고 합격 여부는 철저히 비공개 원칙으로 합니다,Negative
4654,그런데 갑자기 한 학교가 돼버린 대학생들 졸업 동문들이 얼씨구나 지화자 좋다 하고 동의해줄지도 의문입니다,Negative
4658,완전히 뇌피셜로 상상의 나래를 펼치면서 홍보하는 걸 자기 대학을 자랑하는 것뿐이라고 포장하지도 마시고요,Negative
4813,수시 학생부 위주 종합 자기추천 전형입니다,Negative
4816,대기실에서는 준비해온 자료를 보지 못하게 하고 옆 사람과의 대화도 금지됩니다 면접관은 입학 사정관 명과 교수 명으로 제출된 자기소개서와 학교생활기록부를 읽으면서 질문을 합니다,Negative
2891,데이터마이닝 캠프 다녀오고 수시로 산공 간 친구도 있어요,Negative
3903,데이터마이닝 쪽으로 해서 데이터 과학자 되라,Negative
972,같은 경우에는 비용이 너무 비싸서 대부분 학부생 때를 많이 사용하고 요즘은 회사에서도 대신을 사용하려고 한다 들었습니다,Negative
2115,학점은행제 상담을 도와드린다고 별도의 비용이 발생하지 않으며 추가적으로 더 듣고 싶은 내용이나 궁금한 점 있으시면 문의하시면 친절하고 신속하게 상담 도와드리겠습니다,Negative
4329,생기 부진단부터 자소서 완성까지 수시 학생부 종합 전형 합격을 위한 중요한 선택의 기로에 서 계실 텐데요 지도를 맡기실 선생님의 갖춰진 실력과 노하우 실적 책임감과 성실함 나아가 비용의 합리성 등 모든 면에서 꼼꼼하게 따지고 알아보시어 부디 신중하게 의뢰 결정해주시기 바랍니다,Negative
785,세계는 급변화하는데 우리나라는 어디로 과거로,Negative
1201,그런데 엄청난 변화가 옵니 다전 기 자 동 차 한번 생각해 봅시다 전기자동차는 휘발유 경유 쓰나요 전기로 가죠,Negative
3602,전문대는 추가 합격 차수가 매년 변화가 년 제보다 심하고 예버 번 정도는 변화가 있는 경우가 많습니다,Negative
4943,변화가 많은 시기라 진로 사항이 매 학 년 동일한 것이 유리한 것은 아닌데 일반적으로 일정한 것을 좋아하기는 하더라고요,Negative
1207,모바일 핸드폰을 만드는 애플 왜 자동차 산업에 진출할까요 모바일이기 때문이죠,Negative
4663,모바일에서 보니 표가 다 보이질 않네요,Negative
1618,지역 인재 전형 전남권 학생들만 지원할 수 있는 학생부 종합 전형 고교 생활우수자 전형 전국 학생들이 지원할 수 있는 학생부 종합 전형 솔직히 말해서 전남대 종합 전형은 자소서 면접 학교생 기부 내신성적을 다른 학교의 종합 전형보다 많이 중요하게 여기는 것 같아요,Negative
1626,참고 면접 질문지 학년도 산업공학과 면접 지역인재 지원동기 디자인 성공 사례 실패 사례 지원동기 생기부 꼬리 질문 말 잘하는데 노래 부르기 춤추기 행위 예술에 소질 있나 독서가 굉장히 많은데 다 읽은 거 맞나 기억나는 책 권 줄거리 하나씩 말해보세요,Negative
2507,그런데 전남 전기가 한전 한전 등 지역인재 할당해서 가산점 주고 뽑는데 그걸 보고 전남 전기를 가야 할지 그래도 중경이 이름값이나 수준에서 더 나아서 가야 할지 고민입니다,Negative
3142,입결 비슷하면 인하 아주 가는 거 추천드려요 부산 경북은 대놓고 아웃풋 버프 받긴 하는데 아무래도 근무지가 해당 지역으로 정해집니다,Negative
3443,그도 그럴 것이 현대자동차 상용 부문의 수출이 상당수 베트남 지역을 향하고 있었다,Negative
4761,대기업 재단 지역 강호의 장점을 동시에 지닌 케이스 같네요,Negative
2320,그러나 상당히 양이 방대하므로 체계적으로 학습하셔야 합니다,Negative
2824,근데 저희 수학선생님이 결사반대하십니다,Negative
3420,성탄절 날 산타클로스 선물은 누구나 기대하기 마련이니까요,Negative
4812,오늘은 건국대학교 산업공학과 면접 후기에 대하여 알려드리겠습니다,Negative
298,우리 선생은 정시로 정도라 눈데,Negative
1196,완성차 업체 우리나라 현대자동차도 완성차 업체입니다 본 회사에서는 차제와 내연기관에 하고 있죠 그럴만한 이유가 있으니깐 차체와 내연기관에 집중하겠죠,Negative
1210,전기자동차 될 것이라 하지만 모두 전기자동차로 바뀌면 전기 공급은 충분할까요 전기자동차 시장이 열린다면 우리나라의 경우 원전을 몇 개는 더 지어야 할 수도 있습니다,Negative
1264,그럼 우리나라 산공과는 없어야 되겠구나,Negative
1327,우리 학교 신소재 삼전만 명 갔던데,Negative
1792,우리 무늬만 공대,Negative
2842,우리가 잘하는 분야에 집중해야죠,Negative
4435,기계과 약간 하락세 우리나라의 기계공학을 대표하는 기업이라 할 수 있는 현대차의 최근 흐름이 좋지 않은 것이 가장 큰 원인으로 보입니다,Negative
855,아울러 복잡성의 여러 증상을 통합적으로 다뤄야 함에도 국지적 증상들만 개별적으로 다뤘다,Negative
634,목재테크 유한킴벌리 펄프 업체 등 등산고 테크 생기 상관 자동차 반도체 산공 테크를 갔을 때 본인의 전공이 다른 진짜 산공 전공자들과 경쟁할 수 있는지 고려 필요합니다,Negative
2578,무역보다는 해외영업직 군을 권유 드리며 먼저 업종 반도체 자동차 화장품 섬유화학 등과 가능한 어학 영어 일어 중국어 등을 조합하여 본인이 잘 할 수 있는 분야 예를 들면 영어 화학 등을 선택하여 그 분야로 커리어를 쌓으시면 됩니다,Negative
1300,조선대는 대학 기본역량평가에서 정원 감축에 해당하는 역량 강화 대학 즉 부실대로 선정되고 여전히 교내 잡음이 많이 나오고 있는 대학입니다,Negative
1663,전남대 같은 경우는 내신 성적을 크게 평가해서 하향지원은 면접을 무난하게 봐도 합격은 할 수 있다고 하네요,Negative
2562,제가 어느 정도 수준이 되는지 냉철하게 평가 부탁드립니다 참고로 토익은 더 이상 못 올리겠습니다,Negative
3141,입결 프로 솔직히 영어 절대평가 이후로 학교별 입결 비교하기 힘들어요,Negative
3316,팀플은 교수님들 수업스타일에 따라 다르고 보통 성적은 상대평가 예 여제가 관련 학과는 아니지만 취업 자체는 중소기업도 있고 워낙 다양해서 어딜 취업하는지를 생각하시는 게 좋을 거 같아요,Negative
4199,게시 일자 화 주요 내용 첨부파일 참조 학년도 호남대학교 대학 입학전형 시행계획 안내 학년도 대학별 고사 면접 선행학습 영향 평가 결과 공고 학년도 신입생 차 추가모집 안내 신입생 입학식 알짜 스쿨 및 편입생 오리엔테이션 안내,Negative
4294,중략 그보다는 구체적이지 못한 진로희망사유 부분이 아쉬웠으며 수상 실적과 관련해서는 진로와 연관하여 특색 있는 수상은 없으나 학교생활에 대한 충실 도면에서는 일정 부분 평가를 받을 것으로 예상합니다,Negative
4323,학생 비공개 자소서 번 문항 잘 쓰는 법 작성 지원자의 인성을 평가하는 항목입니다,Negative
71,산업경영공학과는 경영과 연계돼 있나요,Negative
79,산업경영공학과 재학생들 도움말 라이선스 동영상 인코딩 중입니다 분 이상 소요될 수 있으며 영상의 길이에 따라 소요 시간은 달라집니다,Negative
80,산업경영공학과 대학에서 무엇을 배우려나 재생 수어 마우스를 드래그하세요,Negative
161,원래는 문과 출신이라 영남대 경영학과나 경제금융학과 가려고 했는데 친척 형 중에 금오공대 산업공학 나와서 효성 들어가서 돈 잘 버는 거 보고 부모님도 공대 가보는 거 어떠냐고 하셔서 산업공학 난이도 어떠나요 따라갈만하나요 교차지원하려고 여 영남대 경영학과 문과 금오공대 산업공학 공대 비교점 등록금 비교해보니까 영남대 경영은 만 원이고 입학금을 따로내서 만 원 금오공대는 산공이 공대인데도 등록금이 만 원에 입학금이 폐지돼서 없어요,Negative
358,사업하고 싶으면 어떤 과에 가는 게 유리할까요 경영 산공 아니면 전화기를 가서 나중에 경영 공부해서 그쪽 분야의 전문적 사업을 하는 게 나을까요,Negative
377,전 전대에서 경영정보를 전공했었고 겹치는 수업이 많은 것 같아서 산공으로 오게 되었습니다,Negative
401,선문대 산업경영공학과 재생 수어 마우스를 드래그하세요,Negative
405,도움말 플레이어 복사 레이어 닫기 선문대 산업경영공학과,Negative
456,줄 요약이 과 경영학과,Negative
491,다만 경영은 학부 때 배우는 정성적 이론보다는 오히려 경험 경력이 훨씬 중요하다고 하더군요,Negative
657,지금 경영공학과로 바뀌었는데,Negative
663,명지대 특성화고 전형 산업경영공학과 없냐,Negative
682,도움말 플레이어 복사 레이어 닫기 접기 펴기 선문대 산업경영공학과 선문대,Negative
904,산업경영공학과는 취업잘안됭,Negative
910,연대 산업공학과 고대 신업 경영공학과 어디를 가야 할까요 후,Negative
955,저는 전역 예정 장교이고 산업경영공학과 출신에 급이 있습니다ㅠㅠ,Negative
1001,가천대 산업경영공학과 뭐지,Negative
1088,아니 산업경영과 아니냐 이게 왜 공대임 이해가 안 돼 누공 대의 철학과임 ㅋㅋㅋ,Negative
1117,산공보다 경영이 취업 잘해요,Negative
1271,여기 산업경영이 흔히 말하는 산업공학과가 아님,Negative
1331,경영학과나 산업공학과만 들어오세요,Negative
1341,산업경영공학과는 뭐 하는 과잉,Negative
1434,산업경영공학과 졸업 후에는 주로 어떤 분야로 취업하나요,Negative
1460,학교는 부경영,Negative
1520,자신의 상황에 맞춰 유리하게 지원을 하는 게 좋고 원서 접수 시 개를 넣을 수 있으니 한 종 수시를 적정 상향 하향 골고루 넣는 것이 가장 효과적인 수시 원서 접수 방법이랍니다 산업공학을 공과대학 내의 경영학이라고 해요,Negative
1531,실제 선문대 산업경영공학과 졸업생의 취업 이야기입니다,Negative
1546,가천대 산업경영공학과 예비는 왜 안도는 걸까,Negative
1559,산업공학과가 경영학과라고 근데 왜 이과냐,Negative
1697,경영 배우던데ㅗㅀㄹ호,Negative
1698,산업공학과 진학 후 경영이나 경제 복전 생각 중인데 많이 힘든지 어느 정도 조건을 충족해야 하는지 등등 알고 싶습니다ㅜㅜ,Negative
1731,산업경영공학과 진로 정보 확인하고 가세요,Negative
1732,산업경영공학과 진로에 대해서 이야기를 하기 전이 학과에 대한 이야기부터 해보려고 합니다,Negative
1852,학생부 종합 전형 기회균형선발 특별전형 모집인원 명 이내 지원자격 전형방법 전년도 입시 결과 인문계열에서 누적 백분위가 가장 높았던 모집단위는 경영학과 경제학과 정치외교학과 등이었으며 가장 낮았던 모집단위는 간호학과였습니다,Negative
2227,유한대 기계과 명지전문대 산업경영공학과 야간,Negative
2256,도움말 플레이어 복사 레이어 닫기 접기 펴기 선문대 산업경영공학과 선문대 선문대 산업경영공학과 산업경영공학과,Negative
2387,제가 좀 우유부단해서 일단 좋은 곳을 찾으려고 하는데 뭐가 좋은 지도 잘 모르겠고 전문대인 산업경영공학과에서 어느 쪽으로 가야지 좋을지 잘 모르겠네요,Negative
2397,산업공학과 산업경영공학과 공대에서 몇 티어임,Negative
2402,빅데이터가 경영의 핵심 주제가 되고 있기 때문입니다,Negative
2481,얘네 공업수학 가지고 경영 경제 배우는 놈들 아니었던가,Negative
2489,바로 남서울대학교의 산업경영공학과입니다,Negative
2612,영남대 경영학과 금오공대 산업공학과 비교 점요,Negative
2712,경희대 산업경영공학과 가면 공부 어느 정도 했다고 보면 됨,Negative
2759,참 저에게는 낯설었던 수업이었던 것 같은데요 오늘은 경영공학이라고도 불리는 전공인 산업공학과에 대해서 적어보려고 합니다,Negative
2816,산업경영공학과는 공과대학 계열 중 하나인 산업공학입니다,Negative
2979,문과로 넣으면 경영 경제한테 밀린다는데 팩트냐,Negative
3009,학과 선택 산업경영공학과 학과 정보,Negative
3058,산업공학과는 무슨 학과 고 과목이 뭐고 졸업 후엔 뭐 하고 자격증은 뭘 따는지 알아봅시다 목차 산업공학과란 주요 교과목 졸업 후 진로 진출 분야 관련 자격증 마치며 산업공학과란 출처 워크넷 산업공학과는 골대 안의 경영학과로 불립니다,Negative
3197,서울대 기준으로 상경계 복전컷 미쳐서 공대에서 경제 복전은 거의 불가능에 가깝고 만점 기준으로 정도인데 그 정도 학점이면 거의 와탑 급이라 그 전공 심화로 파는 게 압도적으로 이득 경영은 얼마 전에 이과 티오 따로 내서 상대적으로 할만하긴 한데 그래도 컷 높은 편이라 학점을 우선적으로 잘 받아야 됩니다,Negative
3198,작년 수능처럼 국어가 어렵게 나와 이과 수능 응시자가 문과 교차지원에 유리한 상황인 경우 아예 교차지원으로 경제나 경영 들어가서 공대 쪽을 복 전하는 게 난이도 면에서 쉬울 수도 있겠네요,Negative
3205,왕복 시간 조금 안됨 유한은 왕복 시간 가는데 시간 쪼끔 넘음 기계과는 열심히 하면 확실히 길은 열려있는 거 같은데 전문대 산업경영공학과는 어떻게 된 게 정보도 없고 뭔가 ㅈ망 스멜 남 아빠가 기계는 나랑 안 맞을 거 같다고 하고 엄마가 산경은 과도 비전 없고 괜히 이상한데 들어갔다가 취업도 못한다고 그리고 야간은 물 안 좋고 친구도 못 사귄다는데 일단 내가 어딜 다니든 상관은 없음,Negative
